Employee_ID,Expense_Amount,Currency,Category,Description,Date,Approved/Rejected,Vendor,Department,Location,Exact_Duplicate,Near_Duplicate,Anomaly,Suspicious,Fraud_Score
28,220.68,AUD,Travel,Let town sea with.,2025-05-20,Rejected,Vendor_1,Finance,USA,False,False,False,False,0
28,881.05,EUR,Supplies,Blue least two man third ask raise.,2025-07-22,Approved,Vendor_10,IT,USA,False,False,False,False,0
30,85.68,EUR,Meals,Since bit case effort fear.,2025-03-04,Approved,Vendor_4,IT,UK,False,False,False,False,0
26,429.22,AUD,Meals,Experience method strong.,2025-09-15,Approved,Vendor_3,Finance,IN,False,False,False,False,0
25,479.63,GBP,Supplies,Hair understand smile carry statement race.,2025-01-27,Rejected,Vendor_3,Finance,IN,False,False,False,False,0
31,823.33,USD,Travel,Organization bit certainly less effort share.,2025-04-06,Approved,Vendor_9,Finance,USA,False,False,False,False,0
36,221.75,USD,Entertainment,Agreement computer contain very.,2025-04-20,Approved,Vendor_6,IT,IN,False,False,False,False,0
46,900.73,EUR,Supplies,Mission somebody accept charge sure us.,2025-01-04,Approved,Vendor_5,Finance,USA,False,False,False,False,0
3,994.87,AUD,Accommodation,Break fire late similar dinner.,2025-02-03,Approved,Vendor_7,Sales,USA,False,False,True,False,1
49,440.39,INR,Meals,Know adult chair support shoulder prove behavior.,2025-06-29,Approved,Vendor_9,Finance,UK,False,False,False,False,0
34,926.42,INR,Meals,Raise relate cost floor green why.,2025-04-12,Approved,Vendor_7,Sales,EU,False,False,False,False,0
23,699.26,USD,Travel,Skill the born compare citizen form.,2025-01-16,Approved,Vendor_1,IT,EU,False,False,False,False,0
47,430.81,EUR,Entertainment,Necessary trade left hot check might less.,2025-02-18,Approved,Vendor_5,Finance,EU,False,False,False,False,0
35,739.85,EUR,Accommodation,Health here indicate agree physical view.,2025-02-06,Approved,Vendor_8,HR,EU,False,False,False,False,0
24,479.18,GBP,Accommodation,Always institution peace short.,2025-09-14,Approved,Vendor_1,IT,EU,False,False,False,False,0
33,919.89,EUR,Supplies,Safe again beyond raise.,2025-09-03,Approved,Vendor_2,Finance,EU,False,False,False,False,0
8,518.9,GBP,Accommodation,Kid attorney item hand close car.,2025-01-21,Approved,Vendor_7,IT,IN,False,False,False,False,0
33,313.65,EUR,Meals,Take exist its case return best laugh.,2025-04-11,Approved,Vendor_10,Finance,UK,False,False,False,False,0
50,170.55,AUD,Travel,Owner country it actually.,2025-03-06,Approved,Vendor_4,Sales,USA,False,False,False,False,0
41,942.77,USD,Meals,Knowledge idea data technology international rest reach response.,2025-03-02,Approved,Vendor_8,HR,USA,False,False,False,False,0
20,129.99,AUD,Accommodation,Type food knowledge senior center after similar.,2025-05-02,Approved,Vendor_7,IT,IN,False,False,False,False,0
46,286.77,AUD,Travel,Enough would this amount theory.,2025-03-20,Approved,Vendor_2,IT,USA,False,False,False,False,0
10,14.91,USD,Meals,Listen left computer may.,2025-07-25,Approved,Vendor_3,HR,USA,False,False,True,False,1
7,332.2,EUR,Travel,Treatment special strategy respond also school discuss.,2025-01-27,Approved,Vendor_3,Finance,EU,False,False,False,False,0
35,193.05,EUR,Accommodation,Read edge different rest discussion shoulder break.,2025-08-05,Approved,Vendor_4,HR,IN,False,False,False,False,0
48,672.75,GBP,Meals,Down well interest possible grow new.,2025-03-21,Approved,Vendor_3,Sales,UK,False,False,False,False,0
7,389.02,EUR,Supplies,Some always middle individual yard any campaign trade.,2025-01-26,Approved,Vendor_2,Sales,IN,False,False,False,False,0
28,764.34,USD,Entertainment,More than station word television record.,2025-03-23,Approved,Vendor_8,Finance,EU,False,False,False,False,0
36,917.57,GBP,Entertainment,Whatever miss end wait.,2025-04-11,Approved,Vendor_3,HR,UK,False,False,False,False,0
49,197.85,USD,Entertainment,Far investment season management.,2025-02-15,Rejected,Vendor_7,HR,UK,False,False,False,False,0
19,388.63,AUD,Travel,Face rich enjoy woman region second.,2025-07-07,Approved,Vendor_1,IT,USA,False,False,False,False,0
27,280.51,GBP,Accommodation,Two vote task discover.,2025-04-30,Approved,Vendor_8,HR,AU,False,False,False,False,0
48,81.9,AUD,Supplies,Adult rich sell great spend kid quite own.,2025-05-16,Rejected,Vendor_5,Finance,USA,False,False,True,False,1
3,572.58,EUR,Accommodation,Often section career cold.,2025-09-08,Approved,Vendor_1,IT,EU,False,False,False,False,0
31,794.97,EUR,Accommodation,One drug include organization.,2025-06-14,Approved,Vendor_3,Sales,IN,False,False,False,False,0
38,336.89,USD,Entertainment,Service place themselves.,2025-02-23,Rejected,Vendor_3,IT,IN,False,False,False,False,0
21,903.99,USD,Supplies,Action only affect choice.,2025-05-23,Approved,Vendor_5,Sales,EU,False,False,False,False,0
6,504.22,EUR,Meals,Safe yet model sea.,2025-02-10,Approved,Vendor_1,Sales,EU,False,False,False,False,0
42,142.57,AUD,Entertainment,Tend a rule parent suffer down hospital.,2025-06-03,Rejected,Vendor_10,Sales,UK,False,False,False,False,0
5,596.66,GBP,Entertainment,View out send.,2025-02-22,Approved,Vendor_9,HR,UK,False,False,False,False,0
45,777.4,AUD,Supplies,Exist company buy range bag president adult.,2025-07-10,Approved,Vendor_9,IT,IN,False,False,False,False,0
14,996.59,GBP,Travel,Seem before exactly.,2025-08-20,Approved,Vendor_4,Finance,USA,False,False,False,False,0
37,990.5,INR,Entertainment,Trade quite American ten.,2025-05-29,Approved,Vendor_2,Sales,AU,False,False,False,False,0
11,842.23,USD,Travel,Manager plan no among perform.,2025-07-20,Approved,Vendor_1,Finance,UK,False,False,False,False,0
47,24.75,USD,Entertainment,Other add hear type especially federal.,2025-08-26,Approved,Vendor_1,Finance,IN,False,False,True,False,1
20,446.15,GBP,Supplies,New mention down party.,2025-08-01,Approved,Vendor_4,HR,EU,False,False,False,False,0
9,815.02,GBP,Supplies,She democratic stuff around.,2025-06-24,Approved,Vendor_10,HR,EU,False,False,False,False,0
38,854.86,INR,Travel,Tough whether show must election.,2025-02-12,Approved,Vendor_5,IT,EU,False,False,False,False,0
26,59.78,AUD,Supplies,Art late similar about herself several natural return.,2025-01-02,Approved,Vendor_10,HR,EU,False,False,False,False,0
23,709.41,INR,Entertainment,Draw picture eight any century.,2025-01-16,Approved,Vendor_4,Sales,USA,False,False,False,False,0
8,99.49,INR,Supplies,Total show watch small until.,2025-04-23,Approved,Vendor_1,Finance,EU,False,False,False,False,0
34,827.27,USD,Travel,Line team possible though keep organization prepare.,2025-03-12,Approved,Vendor_6,Finance,IN,False,False,False,False,0
8,545.55,AUD,Meals,Mr issue you marriage only field form service.,2025-02-23,Approved,Vendor_7,Sales,AU,False,False,False,False,0
4,521.48,EUR,Supplies,Support man value husband rise book article.,2025-03-06,Rejected,Vendor_4,HR,UK,False,False,False,False,0
11,126.99,GBP,Accommodation,Network current approach pattern.,2025-08-30,Rejected,Vendor_6,Finance,IN,False,False,False,False,0
12,301.78,AUD,Accommodation,Attention bar read pattern term allow whose.,2025-05-10,Approved,Vendor_2,HR,UK,False,False,False,False,0
27,809.96,GBP,Entertainment,Simply he green near.,2025-05-11,Approved,Vendor_2,Finance,UK,False,False,False,False,0
21,176.87,GBP,Entertainment,Take behavior exactly class risk ask after.,2025-02-07,Approved,Vendor_7,Finance,IN,False,False,False,False,0
30,519.62,INR,Entertainment,After discover table five class indeed.,2025-02-16,Approved,Vendor_7,HR,USA,False,False,False,False,0
17,988.38,GBP,Entertainment,Tonight expert center take.,2025-07-06,Approved,Vendor_3,Finance,EU,False,False,False,False,0
35,961.63,INR,Accommodation,Himself third pay attack woman improve crime.,2025-07-15,Approved,Vendor_7,IT,USA,False,False,False,False,0
11,42.42,USD,Accommodation,Pressure word situation raise.,2025-05-08,Approved,Vendor_9,HR,IN,False,False,False,False,0
3,994.29,INR,Supplies,Feel eye should herself white since up.,2025-01-29,Approved,Vendor_6,HR,UK,False,False,True,False,1
16,686.72,AUD,Entertainment,Board service two recent student wait.,2025-01-23,Approved,Vendor_6,Sales,IN,False,False,False,False,0
50,235.25,GBP,Supplies,Behavior though also rise cause.,2025-01-18,Approved,Vendor_10,Sales,IN,False,False,True,False,1
14,371.15,AUD,Entertainment,Big fund laugh.,2025-08-30,Approved,Vendor_7,Finance,USA,False,False,False,False,0
22,356.71,GBP,Supplies,Try so support nearly something administration.,2025-09-03,Approved,Vendor_1,HR,AU,False,False,False,False,0
24,11.51,EUR,Meals,May unit her democratic.,2025-03-26,Approved,Vendor_2,Finance,EU,False,False,False,False,0
35,913.38,INR,Travel,Design task condition population black expect.,2025-03-09,Approved,Vendor_4,Sales,AU,False,False,False,False,0
32,650.64,EUR,Travel,Heart effort night agency.,2025-03-19,Approved,Vendor_6,IT,AU,False,False,False,False,0
5,736.31,INR,Travel,Organization report card approach drive.,2025-04-18,Approved,Vendor_1,HR,IN,False,False,False,False,0
16,40.56,INR,Entertainment,News heart show sense dinner check thing responsibility.,2025-10-03,Approved,Vendor_7,IT,IN,False,False,False,False,0
50,670.95,AUD,Supplies,Thank sit major myself unit nature already.,2025-09-14,Rejected,Vendor_7,Sales,USA,False,False,False,False,0
23,885.15,EUR,Meals,When management figure from.,2025-06-17,Approved,Vendor_9,Sales,IN,False,False,False,False,0
16,805.05,EUR,Meals,Scene offer past that factor pretty smile to.,2025-07-02,Approved,Vendor_1,HR,UK,False,False,False,False,0
19,496.34,USD,Entertainment,Player image factor have top garden run.,2025-04-05,Approved,Vendor_7,HR,IN,False,False,False,False,0
50,179.14,EUR,Supplies,Take wall before him.,2025-05-15,Approved,Vendor_8,Sales,EU,False,False,False,False,0
50,898.18,EUR,Entertainment,Lose tonight model.,2025-03-18,Rejected,Vendor_7,Sales,EU,False,False,True,False,1
1,741.24,USD,Travel,Raise job look blue continue member join.,2025-01-01,Approved,Vendor_10,Finance,USA,False,False,False,False,0
32,903.15,GBP,Supplies,Section example media sign cell.,2025-03-15,Approved,Vendor_3,Sales,USA,False,False,False,False,0
21,687.47,GBP,Travel,Movie near try goal.,2025-04-13,Approved,Vendor_5,Finance,USA,False,False,False,False,0
31,338.9,USD,Travel,Set month half give blood wear.,2025-08-26,Approved,Vendor_9,IT,EU,False,False,False,False,0
33,70.28,GBP,Entertainment,Loss cell spend strong win minute same inside.,2025-03-30,Approved,Vendor_2,HR,IN,False,False,False,False,0
32,889.68,INR,Travel,Man bar sign us.,2025-03-08,Rejected,Vendor_7,Sales,USA,False,False,False,False,0
9,218.54,AUD,Accommodation,Mean nothing hear pass ok.,2025-09-29,Approved,Vendor_3,Finance,UK,False,False,False,False,0
34,907.89,USD,Entertainment,Lawyer note loss note.,2025-08-15,Rejected,Vendor_9,IT,AU,False,False,False,False,0
48,798.62,USD,Accommodation,Seem improve factor house ten situation.,2025-09-14,Approved,Vendor_3,IT,UK,False,False,False,False,0
43,178.93,INR,Travel,Game relationship whether lose.,2025-01-11,Approved,Vendor_3,HR,IN,False,False,False,False,0
17,317.51,GBP,Accommodation,Maintain than history popular cultural side keep.,2025-08-12,Approved,Vendor_3,Sales,EU,False,False,False,False,0
12,616.98,EUR,Travel,Back very past executive management threat doctor.,2025-04-28,Approved,Vendor_4,IT,UK,False,False,False,False,0
23,442.15,GBP,Entertainment,Step firm service play lot.,2025-05-27,Approved,Vendor_4,Finance,UK,False,False,False,False,0
8,866.9,AUD,Meals,Do true benefit third around debate.,2025-05-15,Approved,Vendor_4,Sales,EU,False,False,False,False,0
5,769.9,INR,Travel,Assume great perform program side hold six wife.,2025-08-25,Approved,Vendor_10,HR,USA,False,False,False,False,0
14,290.52,USD,Supplies,Enter provide respond nature force.,2025-04-01,Approved,Vendor_7,HR,USA,False,False,False,False,0
30,951.53,EUR,Travel,Do sing figure stand trade.,2025-09-20,Approved,Vendor_5,Finance,IN,False,False,False,False,0
42,173.1,USD,Supplies,Middle west baby down Democrat tree.,2025-07-21,Approved,Vendor_9,HR,EU,False,False,False,False,0
44,181.41,GBP,Supplies,Easy energy go.,2025-08-19,Approved,Vendor_9,Sales,AU,False,False,False,False,0
30,770.8,INR,Travel,City child teacher point time month perform.,2025-01-17,Approved,Vendor_4,Finance,EU,False,False,False,False,0
38,121.19,USD,Entertainment,Course design certainly whether and.,2025-07-29,Approved,Vendor_7,Sales,USA,False,False,False,False,0
16,894.15,AUD,Supplies,Need guy movie value over well her.,2025-02-01,Rejected,Vendor_9,Finance,UK,False,False,False,False,0
27,214.5,USD,Travel,Question federal herself attention process hit.,2025-07-29,Approved,Vendor_1,Sales,AU,False,False,False,False,0
21,275.15,GBP,Supplies,Floor increase make stand.,2025-04-28,Approved,Vendor_10,Sales,AU,False,False,False,False,0
35,72.2,EUR,Travel,Form because usually market join.,2025-02-07,Approved,Vendor_2,HR,EU,False,False,False,False,0
16,729.64,INR,Meals,Boy garden money one budget design.,2025-06-08,Approved,Vendor_9,Finance,AU,False,False,False,False,0
39,410.25,AUD,Accommodation,Energy others base.,2025-06-05,Approved,Vendor_8,IT,USA,False,False,False,False,0
33,261.57,AUD,Supplies,Pass but difficult strong somebody deep.,2025-09-06,Approved,Vendor_8,Finance,USA,False,False,False,False,0
1,831.89,INR,Supplies,Me traditional rich various more play figure knowledge.,2025-08-11,Approved,Vendor_3,IT,USA,False,False,True,False,1
4,859.14,AUD,Meals,Per attention consumer large.,2025-05-07,Approved,Vendor_7,Finance,EU,False,False,False,False,0
27,35.29,INR,Travel,Seem network evidence fill especially authority.,2025-05-24,Approved,Vendor_5,Finance,EU,False,False,False,False,0
34,469.6,INR,Supplies,Imagine down husband never.,2025-08-07,Approved,Vendor_9,IT,AU,False,False,False,False,0
36,718.43,GBP,Supplies,Should between trial individual idea.,2025-08-18,Rejected,Vendor_8,Sales,USA,False,False,False,False,0
37,291.65,GBP,Accommodation,Which sell position one matter dog.,2025-08-05,Rejected,Vendor_5,Finance,UK,False,False,False,False,0
35,466.71,INR,Accommodation,Whose matter always quickly foot attorney court.,2025-03-09,Approved,Vendor_9,HR,USA,False,False,False,False,0
32,588.41,AUD,Supplies,Great more sometimes free heart property.,2025-07-27,Approved,Vendor_1,IT,UK,False,False,False,False,0
32,307.84,GBP,Meals,Fine should forward work state quality management.,2025-09-16,Approved,Vendor_1,HR,IN,False,False,False,False,0
31,390.31,AUD,Entertainment,Throw son lose own.,2025-08-02,Approved,Vendor_4,Sales,EU,False,False,False,False,0
50,808.55,AUD,Supplies,Knowledge surface better cell.,2025-05-20,Rejected,Vendor_5,Sales,EU,False,False,True,False,1
5,484.5,EUR,Accommodation,Evidence significant before investment act.,2025-09-07,Approved,Vendor_3,HR,USA,False,False,False,False,0
39,583.52,USD,Travel,Read stay democratic artist chance.,2025-03-03,Rejected,Vendor_4,IT,USA,False,False,False,False,0
30,115.72,USD,Meals,Interview pretty it style important.,2025-03-15,Approved,Vendor_10,HR,AU,False,False,False,False,0
33,972.6,USD,Accommodation,Power improve any information knowledge I.,2025-01-27,Approved,Vendor_8,IT,IN,False,False,False,False,0
8,264.91,USD,Supplies,Actually design important just each program describe.,2025-03-06,Rejected,Vendor_4,Sales,EU,False,False,False,False,0
5,728.96,EUR,Entertainment,Learn civil performance affect law dog.,2025-02-23,Approved,Vendor_7,IT,EU,False,False,False,False,0
6,823.62,EUR,Meals,Star month mention stock individual phone let.,2025-05-12,Approved,Vendor_3,HR,UK,False,False,False,False,0
22,455.47,GBP,Travel,Grow production glass until moment day bad heart.,2025-09-13,Rejected,Vendor_1,Sales,IN,False,False,False,False,0
11,755.5,EUR,Accommodation,Form allow high suffer.,2025-09-23,Approved,Vendor_1,Finance,UK,False,False,False,False,0
44,800.89,EUR,Entertainment,Everything discussion around.,2025-02-17,Approved,Vendor_9,Finance,EU,False,False,False,False,0
23,779.0,EUR,Accommodation,Pattern later charge discover.,2025-04-25,Approved,Vendor_10,IT,EU,False,False,False,False,0
13,495.71,AUD,Meals,Same bad onto value since.,2025-05-12,Approved,Vendor_7,HR,EU,False,False,False,False,0
20,335.49,EUR,Meals,Health threat manager moment owner day thousand.,2025-06-30,Approved,Vendor_4,HR,EU,False,False,False,False,0
40,739.94,EUR,Travel,Everyone story feeling game American.,2025-08-28,Approved,Vendor_10,Sales,UK,False,False,False,False,0
47,386.11,INR,Travel,Daughter social employee hot at.,2025-08-28,Approved,Vendor_5,Finance,IN,False,False,False,False,0
21,113.31,GBP,Travel,Garden at case attention now can such.,2025-02-05,Approved,Vendor_4,HR,IN,False,False,False,False,0
32,848.72,AUD,Supplies,They full lay perform base may choose.,2025-04-07,Approved,Vendor_3,HR,USA,False,False,False,False,0
34,73.33,EUR,Travel,Traditional away few network.,2025-07-04,Approved,Vendor_9,Sales,IN,False,False,False,False,0
8,698.89,GBP,Entertainment,Plant set pretty entire.,2025-04-22,Approved,Vendor_3,IT,USA,False,False,False,False,0
17,35.17,EUR,Travel,Black after data hour nation all wonder.,2025-07-07,Approved,Vendor_2,Finance,AU,False,False,False,False,0
41,639.5,EUR,Accommodation,Look piece trial my hold.,2025-03-07,Approved,Vendor_10,Sales,USA,False,False,False,False,0
4,200.87,EUR,Entertainment,Mrs nice surface dog.,2025-04-07,Approved,Vendor_8,Sales,UK,False,False,False,False,0
32,139.08,AUD,Entertainment,Game same type art serve set policy however.,2025-05-12,Rejected,Vendor_1,Finance,EU,False,False,False,False,0
7,666.47,GBP,Entertainment,Might modern reflect.,2025-05-20,Approved,Vendor_9,HR,AU,False,False,False,False,0
36,312.39,EUR,Entertainment,Four knowledge bad wide.,2025-04-02,Approved,Vendor_9,Finance,UK,False,False,False,False,0
27,274.7,USD,Travel,Same page far collection future dream.,2025-01-21,Approved,Vendor_6,IT,EU,False,False,False,False,0
2,850.96,USD,Travel,Continue for cut result hit performance.,2025-09-05,Approved,Vendor_1,Sales,EU,False,False,False,False,0
20,471.52,AUD,Accommodation,Clear in director Mrs media nor decision possible.,2025-01-25,Approved,Vendor_8,HR,UK,False,False,False,False,0
38,323.06,INR,Travel,Admit successful who main never popular store.,2025-05-06,Approved,Vendor_10,Sales,IN,False,False,False,False,0
34,164.73,GBP,Supplies,Care they become western traditional.,2025-04-24,Rejected,Vendor_10,HR,USA,False,False,False,False,0
38,582.64,AUD,Travel,Spend music market know threat major well.,2025-02-17,Approved,Vendor_3,IT,UK,False,False,False,False,0
21,844.59,USD,Entertainment,Game instead low let wind whose letter.,2025-05-02,Rejected,Vendor_6,Sales,EU,False,False,False,False,0
2,859.92,GBP,Accommodation,Find source pull they.,2025-03-03,Approved,Vendor_2,Finance,UK,False,False,False,False,0
7,910.24,USD,Supplies,Much decade beautiful suffer protect director to respond.,2025-06-22,Rejected,Vendor_2,Finance,UK,False,False,False,False,0
36,210.07,EUR,Entertainment,State hot care voice.,2025-02-11,Approved,Vendor_2,Finance,UK,False,False,False,False,0
46,495.82,GBP,Supplies,Power employee respond first.,2025-05-03,Approved,Vendor_5,Sales,EU,False,False,False,False,0
45,449.86,USD,Meals,Process conference world rich then.,2025-01-26,Approved,Vendor_7,HR,EU,False,False,False,False,0
10,129.49,INR,Supplies,Affect something in mouth also similar imagine.,2025-04-30,Approved,Vendor_10,Finance,IN,False,False,False,False,0
21,136.39,AUD,Accommodation,Deep physical garden summer ten difference.,2025-06-17,Approved,Vendor_5,HR,IN,False,False,False,False,0
24,732.25,USD,Entertainment,Street professor yourself weight.,2025-04-11,Rejected,Vendor_2,Sales,UK,False,False,False,False,0
37,962.88,AUD,Travel,Nature measure form college case under.,2025-04-11,Approved,Vendor_4,Finance,USA,False,False,False,False,0
30,197.26,AUD,Supplies,Day fine have prove.,2025-09-29,Approved,Vendor_8,Finance,USA,False,False,False,False,0
20,879.44,AUD,Travel,Never stuff yourself research who life.,2025-05-29,Approved,Vendor_7,IT,EU,False,False,False,False,0
50,584.48,INR,Travel,Pay role better.,2025-04-04,Approved,Vendor_2,HR,EU,False,False,False,False,0
41,319.76,USD,Accommodation,Field Mrs third.,2025-05-12,Approved,Vendor_9,Finance,USA,False,False,False,False,0
35,741.23,INR,Meals,Pattern area nation.,2025-06-12,Approved,Vendor_5,Finance,AU,False,False,False,False,0
23,40.89,INR,Entertainment,Degree two shoulder not now international.,2025-04-08,Approved,Vendor_10,HR,USA,False,False,False,False,0
47,657.65,EUR,Supplies,Evidence radio within yes.,2025-02-09,Approved,Vendor_9,Sales,IN,False,False,False,False,0
9,405.18,USD,Supplies,Senior happen hotel still first record.,2025-02-08,Approved,Vendor_9,Finance,EU,False,False,False,False,0
41,403.16,AUD,Accommodation,Including media design wonder road.,2025-05-28,Approved,Vendor_3,IT,EU,False,False,False,False,0
21,830.34,INR,Entertainment,Thank the minute animal.,2025-04-12,Approved,Vendor_2,HR,USA,False,False,False,False,0
36,292.65,EUR,Meals,Because customer add record draw two.,2025-03-07,Approved,Vendor_1,IT,IN,False,False,False,False,0
19,561.44,INR,Entertainment,Surface official meet.,2025-09-26,Rejected,Vendor_10,Finance,EU,False,False,False,False,0
15,189.81,GBP,Accommodation,Front go set listen.,2025-08-06,Rejected,Vendor_5,IT,IN,False,False,False,False,0
31,631.31,INR,Travel,Image claim skill wide sport outside within.,2025-02-16,Rejected,Vendor_3,IT,USA,False,False,False,False,0
19,693.64,EUR,Travel,Activity suggest article yes if pick fear office.,2025-01-10,Approved,Vendor_10,Finance,USA,False,False,False,False,0
29,660.51,AUD,Supplies,Author man there senior those carry mean.,2025-05-08,Approved,Vendor_10,Finance,UK,False,False,False,False,0
5,790.7,AUD,Supplies,Feel return send create matter.,2025-06-21,Approved,Vendor_3,Finance,UK,False,False,False,False,0
43,162.97,AUD,Travel,Character where newspaper whatever test hotel himself.,2025-09-27,Approved,Vendor_10,Sales,EU,False,False,False,False,0
32,776.52,EUR,Accommodation,Performance sound seven almost lay themselves.,2025-07-23,Approved,Vendor_2,HR,IN,False,False,False,False,0
24,61.86,AUD,Accommodation,Red science team them field education seven.,2025-06-14,Approved,Vendor_5,HR,EU,False,False,False,False,0
7,426.2,INR,Meals,Think fact as ready surface.,2025-08-07,Approved,Vendor_10,Finance,AU,False,False,False,False,0
2,602.62,EUR,Supplies,Skin himself school mind.,2025-03-24,Approved,Vendor_2,IT,EU,False,False,False,False,0
33,871.15,INR,Meals,Mission always light help assume identify.,2025-03-12,Approved,Vendor_10,Finance,AU,False,False,False,False,0
14,197.18,USD,Supplies,Past job pay form future.,2025-01-04,Approved,Vendor_6,IT,UK,False,False,False,False,0
16,20.68,AUD,Entertainment,Crime teacher company civil.,2025-09-25,Approved,Vendor_7,IT,UK,False,False,False,False,0
46,588.99,GBP,Travel,Hospital senior last already organization ability.,2025-04-20,Approved,Vendor_4,Sales,USA,False,False,False,False,0
21,575.83,INR,Accommodation,Factor three dinner big son music kid really.,2025-07-29,Approved,Vendor_3,HR,USA,False,False,False,False,0
18,157.24,GBP,Travel,Over notice impact organization provide throughout level person.,2025-08-06,Approved,Vendor_3,Finance,EU,False,False,False,False,0
6,370.66,GBP,Meals,Include rule soldier remember evening hospital certain can.,2025-04-30,Approved,Vendor_2,IT,EU,False,False,False,False,0
36,407.53,USD,Travel,Already house develop camera.,2025-03-26,Approved,Vendor_8,Finance,UK,False,False,False,False,0
2,965.49,INR,Meals,Own personal area reduce.,2025-08-05,Approved,Vendor_4,HR,EU,False,False,True,False,1
38,346.16,AUD,Accommodation,Site than hear leader.,2025-08-27,Rejected,Vendor_2,Sales,USA,False,False,False,False,0
43,112.09,USD,Meals,Current else information debate put lead.,2025-06-12,Approved,Vendor_8,HR,USA,False,False,False,False,0
44,888.01,EUR,Travel,Suffer professional charge color feeling including dog factor.,2025-10-02,Approved,Vendor_3,HR,IN,False,False,False,False,0
15,727.56,AUD,Travel,Model though cup little.,2025-07-22,Approved,Vendor_3,HR,USA,False,False,False,False,0
21,843.16,USD,Entertainment,Outside strategy end act dark age.,2025-08-27,Approved,Vendor_4,HR,IN,False,False,False,False,0
29,988.17,INR,Entertainment,Plant available too expect list western.,2025-07-08,Approved,Vendor_5,IT,USA,False,False,False,False,0
26,930.51,EUR,Meals,Performance behavior after significant baby throw.,2025-05-02,Approved,Vendor_3,IT,AU,False,False,False,False,0
11,275.33,USD,Accommodation,Under according recent resource she plan easy hand.,2025-09-11,Approved,Vendor_9,Finance,UK,False,False,False,False,0
15,148.27,AUD,Travel,Gas him middle gun wait.,2025-09-11,Approved,Vendor_4,Finance,IN,False,False,False,False,0
49,369.81,INR,Travel,Exactly door game stage college himself or game.,2025-09-13,Approved,Vendor_3,Finance,IN,False,False,False,False,0
27,557.45,GBP,Supplies,Professional speech hold catch agency deep successful.,2025-06-24,Approved,Vendor_3,Sales,EU,False,False,False,False,0
21,685.31,INR,Accommodation,Human product activity.,2025-01-10,Rejected,Vendor_10,Finance,AU,False,False,False,False,0
26,914.1,USD,Travel,Time green cost late positive simple.,2025-08-17,Approved,Vendor_9,Finance,AU,False,False,False,False,0
23,240.86,EUR,Entertainment,Down low those American myself analysis center.,2025-03-30,Rejected,Vendor_8,IT,EU,False,False,False,False,0
20,340.85,INR,Travel,Herself item reason between.,2025-08-24,Approved,Vendor_3,IT,IN,False,False,False,False,0
24,854.58,AUD,Meals,Region pretty my mean nation take certain.,2025-06-30,Approved,Vendor_8,Finance,EU,False,False,False,False,0
30,162.45,GBP,Meals,Office half administration true begin.,2025-08-11,Approved,Vendor_10,IT,USA,False,False,False,False,0
18,844.06,EUR,Travel,Everything goal mouth production.,2025-08-16,Approved,Vendor_7,Finance,IN,False,False,False,False,0
24,911.04,INR,Meals,Say maybe trouble he town.,2025-08-27,Approved,Vendor_6,Finance,IN,False,False,False,False,0
7,800.94,GBP,Accommodation,Coach old treatment plant technology life.,2025-04-24,Approved,Vendor_8,Sales,UK,False,False,False,False,0
13,993.74,EUR,Travel,Meeting hair bag accept light house.,2025-06-27,Approved,Vendor_5,IT,IN,False,False,False,False,0
42,962.34,EUR,Travel,College four may hotel remain production tend official.,2025-08-14,Approved,Vendor_1,HR,USA,False,False,False,False,0
21,610.0,USD,Supplies,Suffer energy election use research there reach provide.,2025-06-26,Approved,Vendor_5,Sales,USA,False,False,False,False,0
2,224.16,USD,Entertainment,Suggest treat animal.,2025-06-13,Approved,Vendor_3,Sales,UK,False,False,False,False,0
20,18.73,INR,Entertainment,Outside live huge able.,2025-05-31,Approved,Vendor_8,HR,USA,False,False,False,False,0
7,86.23,AUD,Supplies,Pressure seat network quality within.,2025-07-06,Approved,Vendor_1,Finance,IN,False,False,False,False,0
24,150.79,AUD,Supplies,Glass civil easy should ground central treatment.,2025-09-26,Approved,Vendor_8,Sales,UK,False,False,False,False,0
3,462.33,AUD,Accommodation,Human defense attention close production food.,2025-01-16,Approved,Vendor_7,Finance,UK,False,False,False,False,0
16,557.06,GBP,Entertainment,Charge recent today enjoy.,2025-07-12,Approved,Vendor_6,Sales,IN,False,False,False,False,0
6,353.97,USD,Accommodation,Consumer prepare there range.,2025-01-04,Approved,Vendor_1,IT,IN,False,False,False,False,0
34,291.9,USD,Entertainment,Effect make would memory employee.,2025-07-11,Rejected,Vendor_10,Finance,USA,False,False,False,False,0
42,364.4,EUR,Supplies,Hand range land Mrs window billion.,2025-05-22,Approved,Vendor_7,Finance,USA,False,False,False,False,0
37,121.59,INR,Travel,Likely myself writer new.,2025-09-01,Approved,Vendor_9,Finance,AU,False,False,False,False,0
21,916.57,AUD,Accommodation,Game onto wear idea blue bill political.,2025-04-01,Approved,Vendor_8,Finance,AU,False,False,False,False,0
31,10.74,EUR,Meals,Determine down method to deal.,2025-09-07,Approved,Vendor_8,Sales,IN,False,False,False,False,0
44,377.67,EUR,Accommodation,Standard yeah accept quite.,2025-04-04,Approved,Vendor_5,HR,UK,False,False,False,False,0
8,662.3,EUR,Travel,Recently through those do figure sound.,2025-04-30,Approved,Vendor_5,HR,AU,False,False,False,False,0
